cod;nome;período;valor
41;PR;2015;10.19
22;PI;2015;13.34
26;PE;2015;5.08
25;PB;2015;8.52
52;GO;2015;10.25
33;RJ;2015;5.13
24;RN;2015;7.55
11;RO;2015;9.54
14;RR;2015;15.43
43;RS;2015;16.45
28;SE;2015;9.03
50;MS;2016;13.39
51;MT;2016;8.4
15;PA;2016;5.07
25;PB;2016;7.59
26;PE;2016;6.89
22;PI;2016;15.68
41;PR;2016;11.43
33;RJ;2016;5.4
24;RN;2016;8.53
11;RO;2016;8.78
14;RR;2016;15.56
43;RS;2016;16.71
42;SC;2016;14.86
28;SE;2016;8.13
35;SP;2016;7.98
17;TO;2016;10.55
12;AC;2016;10.44
27;AL;2016;5.33
13;AM;2016;7.67
16;AP;2016;7.86
29;BA;2016;5.71
23;CE;2016;11.07
53;DF;2016;8.37
32;ES;2016;6.3
52;GO;2016;11.4
21;MA;2016;6.69
31;MG;2016;9.72
26;PE;2017;7.17
17;TO;2017;11.34
35;SP;2017;8.25
28;SE;2017;8.51
42;SC;2017;16.41
43;RS;2017;19.45
14;RR;2017;13.07
11;RO;2017;9.35
24;RN;2017;8.22
33;RJ;2017;5.51
41;PR;2017;10.61
22;PI;2017;16.56
12;AC;2017;11.24
27;AL;2017;4.58
13;AM;2017;8.14
16;AP;2017;9.45
29;BA;2017;6.55
23;CE;2017;12.1
53;DF;2017;8.76
32;ES;2017;7.99
52;GO;2017;11.59
21;MA;2017;7.57
31;MG;2017;11.4
50;MS;2017;14.71
51;MT;2017;8.31
15;PA;2017;5.42
25;PB;2017;10.11
12;AC;2018;9.9
35;SP;2018;7.8
28;SE;2018;9.15
42;SC;2018;15.8
43;RS;2018;17.69
14;RR;2018;9.2
11;RO;2018;9.8
24;RN;2018;9.48
25;PB;2018;9.29
26;PE;2018;7.39
22;PI;2018;15.47
41;PR;2018;13.26
33;RJ;2018;6.42
15;PA;2018;6.53
51;MT;2018;10.02
50;MS;2018;15.06
31;MG;2018;11.36
21;MA;2018;7.1
52;GO;2018;11.27
32;ES;2018;8.89
53;DF;2018;8.73
23;CE;2018;12.14
29;BA;2018;6.32
16;AP;2018;10.26
13;AM;2018;8.94
27;AL;2018;6.14
17;TO;2018;12.49
31;MG;2019;12.94
50;MS;2019;14.77
51;MT;2019;10.37
15;PA;2019;6.24
25;PB;2019;10.1
26;PE;2019;7.56
22;PI;2019;16.54
41;PR;2019;13.17
33;RJ;2019;4.82
24;RN;2019;9.74
11;RO;2019;11.21
14;RR;2019;13.42
43;RS;2019;20.44
42;SC;2019;17.41
28;SE;2019;8.45
35;SP;2019;8.29
17;TO;2019;13.5
12;AC;2019;13.71
27;AL;2019;5.82
13;AM;2019;9.53
16;AP;2019;11.27
29;BA;2019;6.98
23;CE;2019;11.12
53;DF;2019;9.71
32;ES;2019;8.76
52;GO;2019;12.96
21;MA;2019;7.58
17;TO;2020;11.24
29;BA;2020;8.35
23;CE;2020;10.92
53;DF;2020;10.42
32;ES;2020;9.59
52;GO;2020;13.27
21;MA;2020;8.12
31;MG;2020;12.2
50;MS;2020;13.77
51;MT;2020;11.52
15;PA;2020;7.06
25;PB;2020;10.72
26;PE;2020;7.38
22;PI;2020;15.35
41;PR;2020;13.2
33;RJ;2020;6.89
24;RN;2020;11.14
11;RO;2020;12.33
14;RR;2020;8.88
43;RS;2020;20.36
13;AM;2020;12.02
27;AL;2020;8.09
12;AC;2020;11.4
16;AP;2020;8.8
42;SC;2020;17.12
28;SE;2020;9.47
35;SP;2020;8.06
43;RS;2021;21.74
12;AC;2021;11.91
27;AL;2021;7.44
13;AM;2021;10.96
16;AP;2021;10.46
29;BA;2021;9.43
23;CE;2021;14.68
53;DF;2021;9.74
32;ES;2021;9.29
52;GO;2021;13.71
21;MA;2021;8.76
31;MG;2021;13.01
50;MS;2021;16.33
51;MT;2021;11.68
15;PA;2021;7.3
25;PB;2021;11.59
26;PE;2021;8.85
22;PI;2021;19.35
41;PR;2021;14.98
33;RJ;2021;7.63
24;RN;2021;11.98
11;RO;2021;11.88
14;RR;2021;13.59
42;SC;2021;18.89
28;SE;2021;9.39
35;SP;2021;9.07
17;TO;2021;16.08
33;RJ;2022;7
12;AC;2022;12.36
27;AL;2022;13.23
25;PB;2022;10.94
15;PA;2022;8.77
51;MT;2022;8.48
50;MS;2022;12.62
17;TO;2022;12.32
31;MG;2022;10.25
21;MA;2022;13.9
52;GO;2022;17.89
32;ES;2022;8.99
53;DF;2022;14.61
23;CE;2022;12.97
35;SP;2022;15.18
28;SE;2022;12.97
42;SC;2022;17.82
43;RS;2022;22.71
14;RR;2022;19.73
11;RO;2022;16.64
24;RN;2022;10.22
29;BA;2022;8.81
16;AP;2022;14.37
26;PE;2022;9.86
13;AM;2022;11.01
22;PI;2022;14.87
41;PR;2022;8.86
